id,user_id,movie_id,rating
31313,395,888.0,3.0
31314,411,888.0,3.0
31315,414,888.0,1.0
31316,436,888.0,3.0
31317,448,888.0,2.0
31318,477,888.0,0.5
31319,483,888.0,2.0
31320,517,888.0,2.0
31321,559,888.0,3.0
31322,590,888.0,2.0
31323,592,888.0,3.0
31324,599,888.0,1.0
31325,600,888.0,2.5
31326,608,888.0,2.0
31327,6,16295.0,3.0
31328,95,16295.0,3.0
31329,101,16295.0,2.0
31330,337,16295.0,3.0
31331,372,16295.0,2.0
31332,384,16295.0,2.0
31333,385,16295.0,3.0
31334,414,16295.0,3.0
31335,450,16295.0,3.0
31336,6,48992.0,3.0
31337,6,10879.0,3.0
31338,42,10879.0,3.0
31339,104,10879.0,3.0
31340,181,10879.0,3.0
31341,217,10879.0,3.0
31342,599,10879.0,2.5
31343,603,10879.0,1.0
31344,606,10879.0,3.0
31345,6,10660.0,4.0
31346,32,10660.0,4.0
31347,42,10660.0,3.0
31348,68,10660.0,3.5
31349,84,10660.0,3.0
31350,109,10660.0,3.0
31351,185,10660.0,2.0
31352,265,10660.0,4.0
31353,372,10660.0,3.0
31354,414,10660.0,2.0
31355,436,10660.0,3.0
31356,458,10660.0,3.0
31357,474,10660.0,3.5
31358,476,10660.0,3.0
31359,541,10660.0,3.0
31360,590,10660.0,2.5
31361,599,10660.0,2.5
31362,6,11596.0,3.0
31363,19,11596.0,2.0
31364,109,11596.0,3.0
31365,160,11596.0,1.0
31366,240,11596.0,4.0
31367,380,11596.0,3.0
31368,546,11596.0,3.0
31369,571,11596.0,2.0
31370,599,11596.0,1.5
31371,604,11596.0,5.0
31372,607,11596.0,5.0
31373,608,11596.0,2.5
31374,6,36593.0,4.0
31375,18,36593.0,3.0
31376,19,36593.0,3.0
31377,21,36593.0,5.0
31378,45,36593.0,3.5
31379,56,36593.0,3.0
31380,64,36593.0,2.0
31381,68,36593.0,1.5
31382,78,36593.0,4.0
31383,82,36593.0,3.0
31384,91,36593.0,3.0
31385,101,36593.0,2.0
31386,109,36593.0,3.0
31387,115,36593.0,4.0
31388,156,36593.0,3.5
31389,174,36593.0,3.0
31390,176,36593.0,3.0
31391,181,36593.0,3.0
31392,182,36593.0,0.5
31393,203,36593.0,2.0
31394,219,36593.0,3.5
31395,222,36593.0,3.0
31396,235,36593.0,3.0
31397,239,36593.0,2.5
31398,240,36593.0,5.0
31399,246,36593.0,3.0
31400,256,36593.0,3.0
31401,257,36593.0,3.5
31402,276,36593.0,5.0
31403,284,36593.0,2.0
31404,287,36593.0,1.5
31405,288,36593.0,3.5
31406,294,36593.0,3.0
31407,305,36593.0,4.0
31408,330,36593.0,4.0
31409,359,36593.0,2.0
31410,361,36593.0,3.5
31411,368,36593.0,3.0
31412,369,36593.0,4.0
31413,380,36593.0,4.0
31414,385,36593.0,3.0
31415,405,36593.0,4.0
31416,436,36593.0,2.0
31417,447,36593.0,4.0
31418,448,36593.0,3.0
31419,449,36593.0,3.5
31420,453,36593.0,5.0
31421,480,36593.0,0.5
31422,483,36593.0,4.0
31423,489,36593.0,0.5
31424,524,36593.0,3.0
31425,536,36593.0,3.0
31426,546,36593.0,4.0
31427,559,36593.0,3.0
31428,561,36593.0,3.0
31429,590,36593.0,2.5
31430,599,36593.0,2.5
31431,608,36593.0,2.0
31432,6,12280.0,3.0
31433,9,12280.0,3.0
31434,40,12280.0,4.0
31435,58,12280.0,4.0
31436,84,12280.0,3.0
31437,109,12280.0,3.0
31438,162,12280.0,3.0
31439,181,12280.0,4.0
31440,202,12280.0,4.0
31441,217,12280.0,4.0
31442,321,12280.0,3.0
31443,373,12280.0,3.0
31444,411,12280.0,4.0
31445,436,12280.0,3.0
31446,437,12280.0,4.0
31447,474,12280.0,3.0
31448,536,12280.0,5.0
31449,541,12280.0,3.0
31450,599,12280.0,2.5
31451,600,12280.0,1.0
31452,602,12280.0,3.0
31453,6,11011.0,3.0
31454,18,11011.0,2.5
31455,19,11011.0,2.0
31456,43,11011.0,5.0
31457,91,11011.0,1.0
31458,103,11011.0,3.5
31459,110,11011.0,1.0
31460,160,11011.0,1.0
31461,217,11011.0,3.0
31462,234,11011.0,1.0
31463,240,11011.0,3.0
31464,274,11011.0,3.5
31465,382,11011.0,3.5
31466,395,11011.0,3.0
31467,414,11011.0,1.0
31468,436,11011.0,3.0
31469,447,11011.0,3.0
31470,477,11011.0,0.5
31471,489,11011.0,0.5
31472,525,11011.0,2.5
31473,539,11011.0,2.5
31474,559,11011.0,1.0
31475,599,11011.0,1.5
31476,600,11011.0,3.0
31477,608,11011.0,0.5
31478,6,1637.0,5.0
31479,8,1637.0,4.0
31480,11,1637.0,3.0
31481,14,1637.0,3.0
31482,18,1637.0,2.5
31483,19,1637.0,4.0
31484,28,1637.0,1.5
31485,31,1637.0,5.0
31486,34,1637.0,4.5
31487,38,1637.0,3.0
31488,43,1637.0,3.0
31489,51,1637.0,3.0
31490,54,1637.0,3.0
31491,57,1637.0,2.0
31492,58,1637.0,5.0
31493,63,1637.0,2.5
31494,64,1637.0,3.0
31495,68,1637.0,5.0
31496,72,1637.0,3.5
31497,78,1637.0,3.5
31498,79,1637.0,4.0
31499,81,1637.0,3.0
31500,84,1637.0,4.0
31501,91,1637.0,3.0
31502,94,1637.0,3.0
31503,96,1637.0,5.0
31504,97,1637.0,4.0
31505,100,1637.0,4.0
31506,102,1637.0,3.0
31507,109,1637.0,3.0
31508,116,1637.0,3.5
31509,117,1637.0,3.0
31510,121,1637.0,3.0
31511,126,1637.0,5.0
31512,133,1637.0,3.0
31513,135,1637.0,4.0
31514,140,1637.0,4.0
31515,142,1637.0,4.0
31516,144,1637.0,3.5
31517,159,1637.0,3.0
31518,160,1637.0,3.0
31519,165,1637.0,4.0
31520,166,1637.0,3.0
31521,169,1637.0,4.5
31522,170,1637.0,4.0
31523,173,1637.0,3.0
31524,176,1637.0,4.0
31525,177,1637.0,3.0
31526,178,1637.0,3.5
31527,179,1637.0,5.0
31528,181,1637.0,3.0
31529,182,1637.0,2.5
31530,183,1637.0,5.0
31531,186,1637.0,4.0
31532,187,1637.0,2.0
31533,195,1637.0,4.0
31534,199,1637.0,2.0
31535,200,1637.0,4.0
31536,202,1637.0,3.0
31537,219,1637.0,3.5
31538,220,1637.0,3.5
31539,224,1637.0,4.0
31540,226,1637.0,2.5
31541,229,1637.0,4.0
31542,230,1637.0,3.0
31543,232,1637.0,3.5
31544,234,1637.0,4.0
31545,235,1637.0,5.0
31546,240,1637.0,5.0
31547,243,1637.0,5.0
31548,244,1637.0,4.0
31549,249,1637.0,4.0
31550,256,1637.0,4.0
31551,263,1637.0,3.0
31552,266,1637.0,2.0
31553,274,1637.0,3.5
31554,279,1637.0,3.5
31555,282,1637.0,3.5
31556,284,1637.0,5.0
31557,286,1637.0,4.0
31558,288,1637.0,3.0
31559,292,1637.0,3.5
31560,297,1637.0,2.0
31561,301,1637.0,2.5
31562,302,1637.0,3.0
31563,304,1637.0,3.0
31564,305,1637.0,4.0
31565,307,1637.0,1.0
31566,313,1637.0,2.0
31567,314,1637.0,3.0
31568,318,1637.0,3.5
31569,321,1637.0,3.0
31570,323,1637.0,2.5
31571,330,1637.0,0.5
31572,332,1637.0,3.5
31573,334,1637.0,3.0
31574,347,1637.0,4.0
31575,349,1637.0,5.0
31576,354,1637.0,4.0
31577,361,1637.0,3.0
31578,368,1637.0,3.0
31579,369,1637.0,2.0
31580,372,1637.0,5.0
31581,373,1637.0,2.0
31582,379,1637.0,2.0
31583,380,1637.0,5.0
31584,381,1637.0,4.0
31585,386,1637.0,3.0
31586,391,1637.0,2.0
31587,395,1637.0,3.0
31588,402,1637.0,5.0
31589,404,1637.0,4.0
31590,411,1637.0,3.0
31591,414,1637.0,4.0
31592,415,1637.0,3.5
31593,419,1637.0,4.0
31594,425,1637.0,3.5
31595,428,1637.0,2.5
31596,436,1637.0,4.0
31597,438,1637.0,4.0
31598,446,1637.0,3.0
31599,447,1637.0,3.0
31600,448,1637.0,4.0
31601,452,1637.0,4.0
31602,453,1637.0,4.0
31603,455,1637.0,4.0
31604,458,1637.0,5.0
31605,462,1637.0,1.0
31606,464,1637.0,4.0
31607,465,1637.0,3.0
31608,470,1637.0,4.0
31609,474,1637.0,4.0
31610,476,1637.0,3.0
31611,477,1637.0,3.0
31612,480,1637.0,3.5
31613,483,1637.0,1.5
31614,486,1637.0,4.0
31615,489,1637.0,3.5
31616,504,1637.0,4.0
31617,507,1637.0,5.0
31618,512,1637.0,4.0
31619,517,1637.0,3.0
31620,524,1637.0,5.0
31621,525,1637.0,3.5
31622,530,1637.0,3.0
31623,541,1637.0,3.0
31624,543,1637.0,5.0
31625,551,1637.0,4.0
31626,553,1637.0,3.5
31627,559,1637.0,4.0
31628,560,1637.0,4.0
31629,561,1637.0,3.5
31630,565,1637.0,4.0
31631,566,1637.0,4.0
31632,569,1637.0,5.0
31633,570,1637.0,3.5
31634,573,1637.0,5.0
31635,577,1637.0,3.0
31636,584,1637.0,5.0
31637,590,1637.0,3.0
31638,592,1637.0,3.0
31639,593,1637.0,2.5
31640,594,1637.0,4.5
31641,597,1637.0,4.0
31642,599,1637.0,3.0
31643,600,1637.0,2.0
31644,602,1637.0,4.0
31645,603,1637.0,5.0
31646,607,1637.0,5.0
31647,608,1637.0,2.5
31648,610,1637.0,5.0
31649,6,15128.0,3.0
31650,19,15128.0,3.0
31651,84,15128.0,3.0
31652,181,15128.0,3.0
31653,294,15128.0,1.0
31654,476,15128.0,3.0
31655,489,15128.0,3.5
31656,6,10449.0,3.0
31657,42,10449.0,4.0
31658,53,10449.0,5.0
31659,84,10449.0,4.0
31660,162,10449.0,5.0
31661,349,10449.0,3.0
31662,351,10449.0,3.0
31663,429,10449.0,4.0
31664,432,10449.0,4.5
31665,474,10449.0,2.5
31666,607,10449.0,4.0
31667,6,10395.0,3.0
31668,43,10395.0,5.0
31669,57,10395.0,2.0
31670,74,10395.0,4.5
31671,181,10395.0,3.0
31672,240,10395.0,3.0
31673,312,10395.0,3.0
31674,313,10395.0,2.0
31675,382,10395.0,3.5
31676,411,10395.0,3.0
31677,414,10395.0,3.0
31678,447,10395.0,4.0
31679,480,10395.0,2.5
31680,599,10395.0,1.5
31681,606,10395.0,2.5
31682,607,10395.0,5.0
31683,6,12160.0,3.0
31684,14,12160.0,4.0
31685,40,12160.0,3.0
31686,42,12160.0,4.0
31687,51,12160.0,3.0
31688,109,12160.0,3.0
31689,115,12160.0,2.0
31690,140,12160.0,3.0
31691,176,12160.0,4.0
31692,181,12160.0,1.0
31693,240,12160.0,5.0
31694,288,12160.0,2.0
31695,302,12160.0,3.0
31696,385,12160.0,2.0
31697,386,12160.0,4.0
31698,411,12160.0,2.0
31699,414,12160.0,3.0
31700,447,12160.0,5.0
31701,448,12160.0,2.0
31702,599,12160.0,3.0
31703,608,12160.0,4.0
31704,6,8011.0,3.0
31705,149,8011.0,1.0
31706,313,8011.0,3.0
31707,359,8011.0,2.5
31708,380,8011.0,3.0
31709,438,8011.0,3.0
31710,486,8011.0,3.0
31711,524,8011.0,2.0
31712,555,8011.0,3.0
31713,559,8011.0,2.0
31714,592,8011.0,1.0
31715,599,8011.0,2.5
31716,6,10436.0,3.0
31717,84,10436.0,5.0
31718,182,10436.0,5.0
31719,288,10436.0,3.0
31720,345,10436.0,4.0
31721,372,10436.0,2.0
31722,385,10436.0,2.0
31723,414,10436.0,4.0
31724,474,10436.0,4.0
31725,476,10436.0,3.0
31726,479,10436.0,4.0
31727,599,10436.0,3.0
31728,603,10436.0,5.0
31729,606,10436.0,3.5
31730,610,10436.0,2.0
31731,6,9409.0,4.0
31732,42,9409.0,2.0
31733,66,9409.0,3.0
31734,84,9409.0,3.0
31735,181,9409.0,3.0
31736,284,9409.0,3.0
31737,294,9409.0,2.0
31738,368,9409.0,2.0
31739,414,9409.0,2.0
31740,436,9409.0,3.0
31741,447,9409.0,3.0
31742,541,9409.0,3.0
31743,555,9409.0,2.0
31744,559,9409.0,3.0
31745,592,9409.0,1.0
31746,599,9409.0,1.5
31747,6,11853.0,3.0
31748,99,11853.0,4.0
31749,136,11853.0,2.0
31750,181,11853.0,1.0
31751,294,11853.0,3.0
31752,414,11853.0,2.0
31753,536,11853.0,3.0
31754,599,11853.0,2.0
31755,6,11041.0,3.0
31756,43,11041.0,5.0
31757,58,11041.0,3.0
31758,86,11041.0,3.5
31759,217,11041.0,2.0
31760,226,11041.0,2.5
31761,240,11041.0,3.0
31762,294,11041.0,1.0
31763,307,11041.0,2.0
31764,411,11041.0,2.0
31765,436,11041.0,3.0
31766,477,11041.0,3.5
31767,522,11041.0,0.5
31768,536,11041.0,3.0
31769,539,11041.0,2.0
31770,555,11041.0,5.0
31771,590,11041.0,2.5
31772,592,11041.0,3.0
31773,599,11041.0,0.5
31774,600,11041.0,3.5
31775,6,4722.0,3.0
31776,160,4722.0,3.0
31777,368,4722.0,3.0
31778,555,4722.0,3.0
31779,571,4722.0,3.0
31780,603,4722.0,4.0
31781,604,4722.0,3.0
31782,6,11310.0,5.0
31783,8,11310.0,1.0
31784,19,11310.0,3.0
31785,38,11310.0,3.0
31786,40,11310.0,3.0
31787,42,11310.0,3.0
31788,43,11310.0,4.0
31789,46,11310.0,3.0
31790,64,11310.0,2.5
31791,68,11310.0,2.5
31792,91,11310.0,1.0
31793,94,11310.0,3.0
31794,102,11310.0,3.0
31795,107,11310.0,4.0
31796,109,11310.0,3.0
31797,117,11310.0,3.0
31798,121,11310.0,2.0
31799,136,11310.0,3.0
31800,155,11310.0,4.0
31801,167,11310.0,2.0
31802,174,11310.0,3.0
31803,181,11310.0,3.0
31804,192,11310.0,4.0
31805,217,11310.0,3.0
31806,226,11310.0,3.0
31807,240,11310.0,5.0
31808,242,11310.0,4.0
31809,284,11310.0,3.0
31810,287,11310.0,0.5
31811,288,11310.0,2.0
31812,294,11310.0,1.0
31813,310,11310.0,2.5
31814,324,11310.0,2.0
31815,353,11310.0,3.0
31816,381,11310.0,3.0
31817,387,11310.0,0.5
31818,411,11310.0,3.0
31819,414,11310.0,2.0
31820,429,11310.0,3.0
31821,436,11310.0,3.0
31822,448,11310.0,3.0
31823,455,11310.0,3.0
31824,468,11310.0,2.0
31825,477,11310.0,3.0
31826,480,11310.0,2.0
31827,489,11310.0,1.0
31828,552,11310.0,1.0
31829,559,11310.0,3.0
31830,566,11310.0,2.0
31831,587,11310.0,4.0
31832,592,11310.0,3.0
31833,599,11310.0,1.5
31834,602,11310.0,1.0
31835,604,11310.0,3.0
31836,608,11310.0,1.5
31837,6,9350.0,4.0
31838,11,9350.0,3.0
31839,14,9350.0,4.0
31840,19,9350.0,3.0
31841,26,9350.0,2.0
31842,38,9350.0,2.0
31843,40,9350.0,3.0
31844,42,9350.0,4.0
31845,43,9350.0,5.0
31846,46,9350.0,4.0
31847,56,9350.0,3.0
31848,57,9350.0,2.0
31849,68,9350.0,3.0
31850,91,9350.0,2.0
31851,93,9350.0,5.0
31852,94,9350.0,3.0
31853,96,9350.0,4.0
31854,99,9350.0,3.0
31855,102,9350.0,3.0
31856,107,9350.0,3.0
31857,112,9350.0,0.5
31858,117,9350.0,3.0
31859,119,9350.0,4.0
31860,121,9350.0,3.0
31861,126,9350.0,3.0
31862,130,9350.0,3.0
31863,134,9350.0,3.0
31864,136,9350.0,3.0
31865,140,9350.0,3.0
31866,142,9350.0,3.0
31867,144,9350.0,2.5
31868,145,9350.0,3.0
31869,160,9350.0,3.0
31870,166,9350.0,2.0
31871,176,9350.0,4.0
31872,179,9350.0,4.0
31873,195,9350.0,3.0
31874,217,9350.0,3.0
31875,219,9350.0,3.0
31876,229,9350.0,3.0
31877,235,9350.0,3.0
31878,240,9350.0,3.0
31879,242,9350.0,4.0
31880,243,9350.0,5.0
31881,249,9350.0,3.5
31882,284,9350.0,4.0
31883,292,9350.0,3.0
31884,294,9350.0,1.0
31885,307,9350.0,1.0
31886,308,9350.0,1.0
31887,314,9350.0,1.0
31888,347,9350.0,3.0
31889,349,9350.0,3.0
31890,353,9350.0,3.0
31891,368,9350.0,3.0
31892,373,9350.0,3.0
31893,374,9350.0,3.0
31894,379,9350.0,3.0
31895,380,9350.0,3.0
31896,385,9350.0,1.0
31897,386,9350.0,2.0
31898,402,9350.0,5.0
31899,404,9350.0,3.0
31900,411,9350.0,3.0
31901,414,9350.0,3.0
31902,425,9350.0,2.5
31903,429,9350.0,4.0
31904,434,9350.0,2.5
31905,436,9350.0,3.0
31906,446,9350.0,2.0
31907,447,9350.0,4.0
31908,448,9350.0,3.0
31909,453,9350.0,4.0
31910,455,9350.0,3.0
31911,468,9350.0,3.0
31912,470,9350.0,3.0
31913,476,9350.0,3.0
31914,480,9350.0,2.5
31915,485,9350.0,4.0
31916,486,9350.0,3.0
31917,489,9350.0,2.5
31918,498,9350.0,3.0
31919,512,9350.0,3.0
31920,536,9350.0,5.0
31921,541,9350.0,3.0
31922,552,9350.0,3.0
31923,559,9350.0,2.0
31924,561,9350.0,2.5
31925,566,9350.0,2.0
31926,569,9350.0,4.0
31927,570,9350.0,2.5
31928,574,9350.0,4.0
31929,584,9350.0,5.0
31930,588,9350.0,3.0
31931,592,9350.0,3.0
31932,597,9350.0,2.0
31933,599,9350.0,2.0
31934,602,9350.0,3.0
31935,604,9350.0,4.0
31936,607,9350.0,4.0
31937,609,9350.0,3.0
31938,6,9612.0,3.0
31939,18,9612.0,2.0
31940,19,9612.0,2.0
31941,21,9612.0,1.0
31942,38,9612.0,2.0
31943,40,9612.0,3.0
31944,43,9612.0,5.0
31945,45,9612.0,3.0
31946,46,9612.0,3.0
31947,58,9612.0,3.0
31948,64,9612.0,3.5
31949,68,9612.0,2.0
31950,75,9612.0,1.0
31951,84,9612.0,3.0
31952,91,9612.0,1.5
31953,94,9612.0,1.0
31954,99,9612.0,2.0
31955,121,9612.0,2.0
31956,136,9612.0,3.0
31957,160,9612.0,1.0
31958,174,9612.0,3.0
31959,181,9612.0,2.0
31960,200,9612.0,4.0
31961,201,9612.0,4.0
31962,210,9612.0,1.5
31963,217,9612.0,3.0
31964,229,9612.0,3.0
31965,235,9612.0,2.0
31966,240,9612.0,3.0
31967,273,9612.0,4.0
31968,284,9612.0,4.0
31969,294,9612.0,4.0
31970,303,9612.0,3.0
31971,307,9612.0,1.0
31972,330,9612.0,0.5
31973,335,9612.0,0.5
31974,341,9612.0,3.0
31975,347,9612.0,3.0
31976,353,9612.0,2.0
31977,373,9612.0,1.0
31978,384,9612.0,1.0
31979,423,9612.0,4.5
31980,427,9612.0,3.0
31981,431,9612.0,0.5
31982,436,9612.0,3.0
31983,448,9612.0,3.0
31984,455,9612.0,2.0
31985,469,9612.0,3.0
31986,477,9612.0,2.5
31987,479,9612.0,3.0
31988,480,9612.0,1.5
31989,483,9612.0,2.5
31990,489,9612.0,1.0
31991,555,9612.0,2.0
31992,559,9612.0,2.0
31993,577,9612.0,3.0
31994,580,9612.0,2.5
31995,584,9612.0,3.0
31996,590,9612.0,2.0
31997,592,9612.0,3.0
31998,599,9612.0,1.5
31999,604,9612.0,4.0
32000,608,9612.0,0.5
32001,6,26261.0,3.0
32002,109,26261.0,2.0
32003,136,26261.0,1.0
32004,181,26261.0,2.0
32005,217,26261.0,2.0
32006,436,26261.0,3.0
32007,448,26261.0,2.0
32008,592,26261.0,3.0
32009,599,26261.0,1.5
32010,6,11566.0,4.0
32011,8,11566.0,3.0
32012,19,11566.0,3.0
32013,32,11566.0,4.0
32014,38,11566.0,3.0
32015,40,11566.0,4.0
32016,45,11566.0,3.0
32017,57,11566.0,4.0
32018,58,11566.0,4.0
32019,68,11566.0,3.0
32020,84,11566.0,4.0
32021,102,11566.0,3.0
32022,109,11566.0,3.0
32023,117,11566.0,4.0
32024,121,11566.0,4.0
32025,136,11566.0,5.0
32026,140,11566.0,4.5
32027,142,11566.0,4.0
32028,144,11566.0,3.0
32029,156,11566.0,3.0
32030,169,11566.0,4.0
32031,174,11566.0,4.0
32032,199,11566.0,4.0
32033,202,11566.0,3.0
32034,224,11566.0,4.0
32035,229,11566.0,4.0
32036,235,11566.0,4.0
32037,239,11566.0,4.0
32038,262,11566.0,2.0
32039,263,11566.0,4.0
32040,266,11566.0,2.0
32041,273,11566.0,4.0
32042,275,11566.0,4.0
32043,284,11566.0,4.0
32044,288,11566.0,3.5
32045,292,11566.0,3.5
32046,294,11566.0,3.0
32047,304,11566.0,5.0
32048,314,11566.0,3.0
32049,321,11566.0,3.0
32050,323,11566.0,2.5
32051,357,11566.0,3.5
32052,367,11566.0,4.0
32053,372,11566.0,4.0
32054,373,11566.0,3.0
32055,387,11566.0,2.5
32056,395,11566.0,3.0
32057,404,11566.0,4.0
32058,411,11566.0,3.0
32059,414,11566.0,3.0
32060,436,11566.0,4.0
32061,437,11566.0,3.0
32062,438,11566.0,3.5
32063,446,11566.0,3.0
32064,448,11566.0,3.0
32065,455,11566.0,3.0
32066,458,11566.0,4.0
32067,469,11566.0,3.0
32068,474,11566.0,4.5
32069,476,11566.0,3.0
32070,480,11566.0,2.5
32071,489,11566.0,3.5
32072,500,11566.0,4.0
32073,514,11566.0,4.0
32074,530,11566.0,4.0
32075,555,11566.0,4.0
32076,561,11566.0,2.5
32077,584,11566.0,5.0
32078,586,11566.0,4.0
32079,587,11566.0,4.0
32080,590,11566.0,4.0
32081,597,11566.0,4.0
32082,599,11566.0,2.5
32083,600,11566.0,2.5
32084,602,11566.0,4.0
32085,603,11566.0,4.0
32086,6,26141.0,3.0
32087,19,26141.0,2.0
32088,84,26141.0,3.0
32089,181,26141.0,3.0
32090,244,26141.0,4.0
32091,294,26141.0,1.0
32092,447,26141.0,4.0
32093,448,26141.0,3.0
32094,524,26141.0,3.0
32095,536,26141.0,3.0
32096,541,26141.0,3.0
32097,587,26141.0,4.0
32098,6,37233.0,4.0
32099,8,37233.0,4.0
32100,23,37233.0,2.5
32101,26,37233.0,4.0
32102,38,37233.0,4.0
32103,40,37233.0,4.0
32104,43,37233.0,4.0
32105,46,37233.0,5.0
32106,54,37233.0,3.0
32107,56,37233.0,3.0
32108,58,37233.0,3.0
32109,68,37233.0,3.5
32110,82,37233.0,3.5
32111,84,37233.0,4.0
32112,91,37233.0,3.0
32113,96,37233.0,4.0
32114,102,37233.0,4.0
32115,109,37233.0,3.0
32116,112,37233.0,4.0
32117,117,37233.0,3.0
32118,121,37233.0,3.0
32119,126,37233.0,5.0
32120,133,37233.0,3.0
32121,134,37233.0,4.0
32122,136,37233.0,3.0
32123,140,37233.0,4.0
32124,170,37233.0,3.0
32125,174,37233.0,5.0
32126,176,37233.0,4.0
32127,177,37233.0,2.5
32128,178,37233.0,4.5
32129,179,37233.0,4.0
32130,181,37233.0,5.0
32131,192,37233.0,4.0
32132,229,37233.0,4.0
32133,235,37233.0,3.0
32134,239,37233.0,4.0
32135,240,37233.0,3.0
32136,242,37233.0,3.0
32137,268,37233.0,1.0
32138,286,37233.0,4.0
32139,297,37233.0,3.0
32140,301,37233.0,4.0
32141,307,37233.0,3.0
32142,308,37233.0,1.0
32143,321,37233.0,4.0
32144,323,37233.0,3.0
32145,330,37233.0,3.5
32146,337,37233.0,5.0
32147,339,37233.0,4.5
32148,340,37233.0,3.0
32149,346,37233.0,2.0
32150,347,37233.0,3.0
32151,353,37233.0,4.0
32152,354,37233.0,3.5
32153,356,37233.0,3.0
32154,368,37233.0,4.0
32155,376,37233.0,4.0
32156,379,37233.0,4.0
32157,382,37233.0,3.5
32158,391,37233.0,3.0
32159,394,37233.0,2.0
32160,404,37233.0,3.0
32161,411,37233.0,4.0
32162,414,37233.0,3.0
32163,436,37233.0,3.0
32164,437,37233.0,2.0
32165,444,37233.0,3.0
32166,446,37233.0,3.0
32167,447,37233.0,4.0
32168,448,37233.0,3.0
32169,455,37233.0,3.0
32170,458,37233.0,5.0
32171,465,37233.0,4.0
32172,469,37233.0,3.0
32173,470,37233.0,3.0
32174,474,37233.0,4.0
32175,476,37233.0,4.0
32176,479,37233.0,4.0
32177,480,37233.0,2.5
32178,498,37233.0,5.0
32179,507,37233.0,3.0
32180,512,37233.0,4.0
32181,524,37233.0,3.0
32182,527,37233.0,5.0
32183,530,37233.0,5.0
32184,536,37233.0,4.0
32185,541,37233.0,4.0
32186,559,37233.0,3.0
32187,566,37233.0,5.0
32188,570,37233.0,3.5
32189,584,37233.0,5.0
32190,588,37233.0,3.0
32191,589,37233.0,4.0
32192,592,37233.0,3.0
32193,599,37233.0,3.0
32194,600,37233.0,2.5
32195,602,37233.0,3.0
32196,604,37233.0,4.0
32197,606,37233.0,3.0
32198,609,37233.0,3.0
32199,6,1634.0,3.0
32200,14,1634.0,3.0
32201,19,1634.0,2.0
32202,27,1634.0,3.0
32203,58,1634.0,2.0
32204,60,1634.0,3.0
32205,68,1634.0,2.0
32206,153,1634.0,0.5
32207,169,1634.0,3.5
32208,177,1634.0,3.0
32209,181,1634.0,3.0
32210,219,1634.0,2.5
32211,234,1634.0,3.0
32212,238,1634.0,1.0
32213,240,1634.0,3.0
32214,274,1634.0,2.0
32215,286,1634.0,4.0
32216,294,1634.0,1.0
32217,307,1634.0,0.5
32218,373,1634.0,2.0
32219,381,1634.0,3.5
32220,382,1634.0,3.5
32221,395,1634.0,1.0
32222,411,1634.0,3.0
32223,428,1634.0,1.0
32224,436,1634.0,3.0
32225,438,1634.0,2.5
32226,477,1634.0,3.0
32227,484,1634.0,4.0
32228,489,1634.0,0.5
32229,509,1634.0,3.0
32230,517,1634.0,1.5
32231,527,1634.0,4.0
32232,559,1634.0,1.0
32233,562,1634.0,4.0
32234,599,1634.0,2.0
32235,608,1634.0,1.0
32236,6,35588.0,3.0
32237,140,35588.0,3.0
32238,302,35588.0,3.0
32239,414,35588.0,3.0
32240,599,35588.0,2.0
32241,6,41579.0,3.0
32242,436,41579.0,3.0
32243,599,41579.0,2.0
32244,6,9255.0,2.0
32245,7,9255.0,5.0
32246,11,9255.0,3.0
32247,18,9255.0,2.5
32248,19,9255.0,3.0
32249,38,9255.0,3.0
32250,42,9255.0,2.0
32251,45,9255.0,3.0
32252,51,9255.0,3.5
32253,64,9255.0,3.5
32254,68,9255.0,2.5
32255,78,9255.0,3.0
32256,82,9255.0,3.0
32257,91,9255.0,3.0
32258,104,9255.0,3.5
32259,135,9255.0,3.0
32260,147,9255.0,4.0
32261,160,9255.0,4.0
32262,181,9255.0,2.0
32263,199,9255.0,3.0
32264,222,9255.0,3.5
32265,226,9255.0,3.5
32266,234,9255.0,2.0
32267,240,9255.0,4.0
32268,243,9255.0,5.0
32269,273,9255.0,4.0
32270,276,9255.0,5.0
32271,288,9255.0,3.0
32272,294,9255.0,1.0
32273,307,9255.0,1.0
32274,311,9255.0,1.0
32275,325,9255.0,2.0
32276,330,9255.0,3.0
32277,335,9255.0,3.0
32278,354,9255.0,3.0
32279,361,9255.0,3.5
32280,368,9255.0,3.0
32281,369,9255.0,3.0
32282,373,9255.0,1.0
32283,380,9255.0,4.0
32284,385,9255.0,3.0
32285,387,9255.0,1.5
32286,395,9255.0,3.0
32287,414,9255.0,2.0
32288,431,9255.0,2.0
32289,436,9255.0,2.0
32290,438,9255.0,3.0
32291,447,9255.0,4.0
32292,448,9255.0,3.0
32293,453,9255.0,5.0
32294,467,9255.0,1.0
32295,474,9255.0,2.0
32296,480,9255.0,0.5
32297,483,9255.0,4.5
32298,524,9255.0,3.0
32299,555,9255.0,2.0
32300,559,9255.0,2.0
32301,561,9255.0,3.5
32302,599,9255.0,3.5
32303,608,9255.0,1.5
32304,6,10612.0,4.0
32305,19,10612.0,3.0
32306,38,10612.0,3.0
32307,42,10612.0,4.0
32308,51,10612.0,4.5
32309,84,10612.0,3.0
32310,104,10612.0,3.5
32311,136,10612.0,5.0
32312,191,10612.0,3.0
